city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Jaipur,2022-11-22,23,0.4,20,12,88,24,18,96,16
Jaipur,2022-11-23,126,2.1,58,93,46,11,25,21,4
Jaipur,2022-11-24,87,4.1,20,57,108,12,8,224,10
Jaipur,2022-11-25,24,1.45,28,42,32,34,54,25,28
Jaipur,2022-11-26,56,0.49,60,24,49,25,24,81,7
Jaipur,2022-11-27,62,0.71,8,31,58,8,91,25,14
Jaipur,2022-11-28,134,1.2,28,46,26,8,14,20,34
Jaipur,2022-11-29,111,1.11,51,55,25,44,9,103,16
Jaipur,2022-11-30,11,3.4,19,5,50,13,31,48,19
Jaipur,2022-12-01,105,0.78,24,19,59,12,21,25,35
Jaipur,2022-12-02,58,1.67,31,9,20,9,20,17,1
Jaipur,2022-12-03,47,1.55,31,15,92,24,9,31,17
Jaipur,2022-12-04,67,3.23,35,95,65,16,32,10,19
Jaipur,2022-12-05,65,0.1,110,60,52,4,29,-200,4
Jaipur,2022-12-06,175,0.38,31,5,10,13,62,142,4
Jaipur,2022-12-07,64,0.46,27,39,20,27,65,26,13
Jaipur,2022-12-08,141,0.57,31,13,50,13,8,50,6
Jaipur,2022-12-09,13,3.44,20,33,24,16,31,21,31
Jaipur,2022-12-10,109,2.35,31,81,41,30,66,56,6
Jaipur,2022-12-11,43,2.31,18,18,77,23,32,135,40
Jaipur,2022-12-12,56,2.98,20,35,21,43,6,70,46
Jaipur,2022-12-13,32,1.47,11,21,66,2,51,52,11
Jaipur,2022-12-14,105,6.08,45,53,52,12,26,69,6
Jaipur,2022-12-15,109,0.77,30,32,69,40,39,45,15
Jaipur,2022-12-16,82,1.03,7,20,43,9,39,32,30
Jaipur,2022-12-17,227,1.13,14,39,32,25,14,190,12
Jaipur,2022-12-18,156,0.57,8,20,13,69,111,36,13
Jaipur,2022-12-19,93,2.27,55,62,36,18,137,68,9
Jaipur,2022-12-20,50,0.35,42,58,29,20,-200,93,8
Jaipur,2022-12-21,155,6.45,52,58,48,12,21,16,4
Jaipur,2022-12-22,136,0.49,34,11,39,31,35,41,32
Jaipur,2022-12-23,35,2.26,22,13,30,18,52,35,11
Jaipur,2022-12-24,104,7.75,3,61,40,49,26,19,12
Jaipur,2022-12-25,45,2.75,24,23,81,3,9,126,1
Jaipur,2022-12-26,125,1.9,62,23,56,13,79,42,14
Jaipur,2022-12-27,197,0.87,66,8,61,12,5,53,8
Jaipur,2022-12-28,126,0.19,28,76,39,9,126,25,41
Jaipur,2022-12-29,208,0.23,11,29,43,33,60,36,17
Jaipur,2022-12-30,109,2.67,13,61,32,20,52,38,14
Jaipur,2022-12-31,179,1.85,34,79,82,36,23,80,11
Jaipur,2023-01-01,95,0.8,17,42,71,33,77,42,50
Jaipur,2023-01-02,99,4.1,82,36,10,23,20,46,16
Jaipur,2023-01-03,132,0.38,38,35,66,36,39,32,20
Jaipur,2023-01-04,77,1.6,3,5,40,7,30,45,28
Jaipur,2023-01-05,156,1.33,26,11,51,16,22,37,18
Jaipur,2023-01-06,59,0.62,48,47,176,6,47,37,13
Jaipur,2023-01-07,88,1.79,20,64,22,22,42,105,24
Jaipur,2023-01-08,127,1.33,12,96,47,6,64,27,22
Jaipur,2023-01-09,116,0.19,21,100,108,20,55,67,13
Jaipur,2023-01-10,151,9.37,37,79,138,52,22,110,20
Jaipur,2023-01-11,154,0.1,48,19,93,42,11,68,4
Jaipur,2023-01-12,98,1.18,39,5,42,4,28,152,16
Jaipur,2023-01-13,105,1.2,52,150,71,10,45,94,2
Jaipur,2023-01-14,117,0.85,44,92,44,7,104,38,13
Jaipur,2023-01-15,132,1.01,41,63,38,13,42,160,47
Jaipur,2023-01-16,91,0.55,16,42,93,39,21,10,17
Jaipur,2023-01-17,179,5.17,69,128,75,12,42,73,14
Jaipur,2023-01-18,172,2.96,10,27,54,18,10,27,23
Jaipur,2023-01-19,84,0.28,40,53,180,13,109,53,22
Jaipur,2023-01-20,245,0.56,18,83,66,23,57,92,8
Jaipur,2023-01-21,55,0.85,80,70,135,38,12,93,13
Jaipur,2023-01-22,81,0.2,10,28,33,87,98,137,17
Jaipur,2023-01-23,99,4.38,12,97,45,51,84,94,40
Jaipur,2023-01-24,72,3.29,35,149,80,41,27,116,18
Jaipur,2023-01-25,80,6.12,26,91,64,7,104,167,32
Jaipur,2023-01-26,66,3.31,24,113,38,66,9,90,27
Jaipur,2023-01-27,133,4.68,53,30,141,28,68,112,5
Jaipur,2023-01-28,100,4.18,27,12,10,11,17,250,9
Jaipur,2023-01-29,130,0.43,51,42,85,20,20,58,32
Jaipur,2023-01-30,61,7.12,53,45,140,28,38,65,28
Jaipur,2023-01-31,160,1.26,8,14,142,100,123,149,8
Jaipur,2023-02-01,141,2.44,70,30,109,19,27,179,19
Jaipur,2023-02-02,91,1.57,48,5,24,35,50,66,29
Jaipur,2023-02-03,87,0.46,20,37,28,64,81,24,33
Jaipur,2023-02-04,106,0.84,36,99,51,45,45,40,4
Jaipur,2023-02-05,188,2.72,53,68,10,6,7,35,23
Jaipur,2023-02-06,97,0.79,73,36,180,32,48,19,16
Jaipur,2023-02-07,138,2.1,22,74,35,39,25,54,16
Jaipur,2023-02-08,40,0.67,11,33,83,5,150,16,17
Jaipur,2023-02-09,10,2.19,90,52,42,13,63,86,37
Jaipur,2023-02-10,227,1.19,89,33,123,21,25,148,5
Jaipur,2023-02-11,255,0.1,34,8,61,25,48,73,18
Jaipur,2023-02-12,93,1.78,55,42,47,36,39,14,41
Jaipur,2023-02-13,116,3.53,18,114,21,6,20,-200,19
Jaipur,2023-02-14,48,1.34,86,81,117,24,111,34,16
Jaipur,2023-02-15,193,7.32,42,105,44,13,65,10,31
Jaipur,2023-02-16,53,0.31,56,28,71,28,5,133,45
Jaipur,2023-02-17,124,1.12,12,50,67,52,111,250,19
Jaipur,2023-02-18,77,3.08,149,76,30,39,20,153,24
Jaipur,2023-02-19,168,1.44,114,99,84,11,133,32,7
Jaipur,2023-02-20,197,3.38,52,43,44,29,53,67,42
Jaipur,2023-02-21,174,0.59,10,81,95,45,68,144,13
Jaipur,2023-02-22,113,5.4,61,70,73,18,37,70,24
Jaipur,2023-02-23,121,2.91,14,34,72,40,33,97,44
Jaipur,2023-02-24,85,1.08,45,130,46,35,37,119,9
Jaipur,2023-02-25,136,1.35,72,76,16,17,22,13,14
Jaipur,2023-02-26,62,2.98,45,51,173,6,10,10,2
Jaipur,2023-02-27,92,0.34,30,97,75,36,132,100,30
Jaipur,2023-02-28,98,1.48,13,5,91,61,45,85,16
Jaipur,2023-03-01,65,3.16,59,7,49,55,38,58,13
Jaipur,2023-03-02,187,0.27,22,37,54,24,92,147,7
Jaipur,2023-03-03,93,5.63,51,18,98,10,100,86,24
Jaipur,2023-03-04,276,1.08,59,15,105,18,20,40,5
Jaipur,2023-03-05,185,3.05,70,11,24,7,30,39,43
Jaipur,2023-03-06,154,0.4,60,10,97,13,26,128,9
Jaipur,2023-03-07,89,13.02,15,37,92,32,41,47,9
Jaipur,2023-03-08,139,1.92,9,31,28,24,21,78,15
Jaipur,2023-03-09,10,0.41,105,78,87,21,23,173,14
Jaipur,2023-03-10,111,2.72,62,47,60,13,100,72,5
Jaipur,2023-03-11,112,12.05,75,28,59,16,20,171,50
Jaipur,2023-03-12,90,3.45,153,150,53,62,16,53,15
Jaipur,2023-03-13,123,8.61,53,21,59,59,71,81,35
Jaipur,2023-03-14,120,1.23,10,40,23,100,24,114,14
Jaipur,2023-03-15,128,1.88,8,25,19,75,73,62,50
Jaipur,2023-03-16,300,3.37,28,6,156,17,47,105,10
Jaipur,2023-03-17,114,7.91,30,107,69,20,46,29,26
Jaipur,2023-03-18,69,2.85,9,22,10,29,89,32,11
Jaipur,2023-03-19,10,10.5,12,150,65,4,150,40,5
Jaipur,2023-03-20,167,0.17,29,113,45,39,83,112,11
Jaipur,2023-03-21,68,4.1,28,35,137,46,29,58,9
Jaipur,2023-03-22,50,1.3,45,65,12,73,56,15,43
Jaipur,2023-03-23,93,3.83,122,52,45,28,50,250,40
Jaipur,2023-03-24,208,0.38,41,62,27,21,96,199,5
Jaipur,2023-03-25,97,3.16,11,117,85,41,14,93,16
Jaipur,2023-03-26,146,1.39,36,54,54,22,30,126,8
Jaipur,2023-03-27,156,7.11,96,96,73,7,77,145,9
Jaipur,2023-03-28,182,5.07,16,81,70,53,32,179,24
Jaipur,2023-03-29,123,4.31,39,117,45,17,68,204,12
Jaipur,2023-03-30,144,2.68,9,150,126,100,47,33,5
Jaipur,2023-03-31,203,2.4,53,129,91,51,33,95,20
Jaipur,2023-04-01,151,7.79,61,32,23,51,93,99,15
Jaipur,2023-04-02,82,7.4,40,27,46,3,105,154,17
Jaipur,2023-04-03,100,1.96,43,20,48,23,44,108,45
Jaipur,2023-04-04,163,0.52,21,120,60,32,45,193,19
Jaipur,2023-04-05,130,0.1,50,22,77,29,93,165,2
Jaipur,2023-04-06,248,2.82,41,37,66,38,81,141,42
Jaipur,2023-04-07,140,1.61,39,150,180,13,78,66,9
Jaipur,2023-04-08,74,0.87,53,33,39,42,33,202,10
Jaipur,2023-04-09,10,3.83,13,76,61,15,33,22,35
Jaipur,2023-04-10,110,2.54,32,64,148,5,51,250,42
Jaipur,2023-04-11,132,1.62,13,70,47,32,6,106,7
Jaipur,2023-04-12,250,6.12,62,82,97,19,48,144,9
Jaipur,2023-04-13,128,6.51,21,77,26,84,84,100,26
Jaipur,2023-04-14,96,5.81,46,8,151,13,131,98,45
Jaipur,2023-04-15,131,3.97,42,77,81,9,9,79,16
Jaipur,2023-04-16,138,0.79,148,62,10,43,28,43,11
Jaipur,2023-04-17,111,1.61,150,67,83,10,108,50,50
Jaipur,2023-04-18,10,4.54,43,52,25,2,41,51,7
Jaipur,2023-04-19,47,1.28,57,66,180,44,44,42,23
Jaipur,2023-04-20,251,8.43,8,41,63,13,24,119,36
Jaipur,2023-04-21,112,0.42,39,75,125,62,42,84,27
Jaipur,2023-04-22,44,0.66,31,11,55,10,70,202,50
Jaipur,2023-04-23,206,7.33,46,19,20,39,45,89,37
Jaipur,2023-04-24,30,6.41,59,47,86,58,6,109,40
Jaipur,2023-04-25,150,1.11,86,57,39,44,10,16,15
Jaipur,2023-04-26,151,0.29,76,95,70,4,45,60,15
Jaipur,2023-04-27,153,0.37,52,41,44,42,40,83,24
Jaipur,2023-04-28,113,13.7,21,75,180,27,63,30,5
Jaipur,2023-04-29,18,10.63,46,52,18,19,35,180,15
Jaipur,2023-04-30,10,1.54,26,39,134,15,55,25,24
Jaipur,2023-05-01,72,10.04,70,97,180,4,32,74,5
Jaipur,2023-05-02,10,2.96,130,150,41,76,72,147,50
Jaipur,2023-05-03,65,0.86,58,32,112,9,8,128,3
Jaipur,2023-05-04,120,2.11,119,74,53,36,73,169,1
Jaipur,2023-05-05,82,5.88,32,41,39,40,74,77,14
Jaipur,2023-05-06,91,0.18,33,72,134,52,70,49,27
Jaipur,2023-05-07,64,2.22,10,39,62,17,23,91,50
Jaipur,2023-05-08,178,3.04,52,43,129,10,101,30,2
Jaipur,2023-05-09,100,2.15,28,44,48,22,56,114,13
Jaipur,2023-05-10,75,5.59,23,60,81,36,141,56,26
Jaipur,2023-05-11,24,3.14,50,30,10,20,17,10,7
Jaipur,2023-05-12,132,1.25,29,38,113,37,39,182,6
Jaipur,2023-05-13,50,1.68,105,5,16,2,51,169,50
Jaipur,2023-05-14,24,1.12,26,96,140,98,75,36,50
Jaipur,2023-05-15,122,4.93,28,50,10,21,5,49,18
Jaipur,2023-05-16,191,6.57,23,8,180,24,11,87,29
Jaipur,2023-05-17,103,2.9,22,48,52,37,82,170,35
Jaipur,2023-05-18,244,0.44,99,21,83,9,56,73,37
Jaipur,2023-05-19,214,0.42,19,51,42,28,31,121,23
Jaipur,2023-05-20,148,3.29,5,94,60,40,34,191,3
Jaipur,2023-05-21,156,1.03,71,112,80,33,97,126,11
Jaipur,2023-05-22,138,2.58,70,13,180,27,23,77,47
Jaipur,2023-05-23,108,1.82,118,44,180,11,40,88,22
Jaipur,2023-05-24,106,0.42,13,39,82,19,45,27,24
Jaipur,2023-05-25,54,1.16,56,32,26,23,49,88,11
Jaipur,2023-05-26,74,4.26,17,64,89,3,28,26,10
Jaipur,2023-05-27,25,2.29,37,5,68,6,34,54,34
Jaipur,2023-05-28,99,0.17,4,-200,38,36,49,46,30
Jaipur,2023-05-29,116,1.67,26,60,45,14,24,74,7
Jaipur,2023-05-30,126,7.37,35,66,60,46,150,62,16
Jaipur,2023-05-31,120,4.93,81,101,107,37,34,27,17
Jaipur,2023-06-01,137,1.1,200,16,24,9,26,110,25
Jaipur,2023-06-02,118,0.13,82,109,24,11,14,34,10
Jaipur,2023-06-03,87,2.61,56,125,67,30,7,49,11
Jaipur,2023-06-04,117,3.21,46,27,83,25,61,183,9
Jaipur,2023-06-05,155,4.22,20,43,90,39,13,10,12
Jaipur,2023-06-06,144,0.25,159,42,34,32,16,243,7
Jaipur,2023-06-07,108,4.4,91,60,27,17,18,36,28
Jaipur,2023-06-08,20,1.42,42,86,42,41,104,180,17
Jaipur,2023-06-09,100,1.17,24,84,59,2,27,118,7
Jaipur,2023-06-10,157,0.26,53,21,11,29,25,244,8
Jaipur,2023-06-11,125,5.59,200,150,17,9,54,34,17
Jaipur,2023-06-12,154,0.1,77,44,105,19,53,68,25
Jaipur,2023-06-13,206,4.02,20,25,98,24,20,59,7
Jaipur,2023-06-14,131,1.33,88,90,180,13,14,10,16
Jaipur,2023-06-15,124,1.73,45,64,55,30,33,105,9
Jaipur,2023-06-16,176,1.04,22,40,163,35,18,43,40
Jaipur,2023-06-17,122,1.82,43,26,37,18,73,14,7
Jaipur,2023-06-18,44,1.93,18,76,86,13,7,63,13
Jaipur,2023-06-19,92,3.99,37,46,24,12,53,59,6
Jaipur,2023-06-20,10,2.58,14,96,40,27,11,51,1
Jaipur,2023-06-21,111,6.12,11,39,180,22,27,60,22
Jaipur,2023-06-22,42,1.12,18,52,140,25,8,80,32
Jaipur,2023-06-23,117,3.03,16,54,56,12,44,49,20
Jaipur,2023-06-24,53,5.59,15,142,33,27,7,47,3
Jaipur,2023-06-25,67,2.85,44,49,10,34,45,33,33
Jaipur,2023-06-26,121,0.36,33,34,23,62,51,80,23
Jaipur,2023-06-27,13,0.52,128,44,65,21,36,31,29
Jaipur,2023-06-28,58,1.0,22,71,10,2,47,159,16
Jaipur,2023-06-29,54,1.25,13,57,80,26,14,148,19
Jaipur,2023-06-30,44,2.82,1,150,48,34,5,81,7
Jaipur,2023-07-01,110,3.11,47,17,31,3,75,81,19
Jaipur,2023-07-02,120,3.13,32,29,30,33,37,53,14
Jaipur,2023-07-03,130,0.2,84,71,59,82,23,11,10
Jaipur,2023-07-04,103,5.15,25,18,52,18,12,10,36
Jaipur,2023-07-05,72,1.32,45,64,33,42,6,86,2
Jaipur,2023-07-06,80,2.79,3,6,22,30,89,33,18
Jaipur,2023-07-07,192,1.02,16,50,51,25,12,34,14
Jaipur,2023-07-08,119,1.7,36,118,10,13,17,40,26
Jaipur,2023-07-09,72,2.44,47,32,33,24,61,63,20
Jaipur,2023-07-10,37,0.2,25,76,100,23,37,38,24
Jaipur,2023-07-11,93,2.36,31,18,49,8,41,35,27
Jaipur,2023-07-12,39,6.01,12,64,28,10,40,80,16
Jaipur,2023-07-13,34,4.02,27,95,63,35,35,36,28
Jaipur,2023-07-14,58,0.41,73,19,81,13,5,130,3
Jaipur,2023-07-15,115,3.16,28,149,178,22,32,10,23
Jaipur,2023-07-16,41,0.28,39,26,12,3,15,30,29
Jaipur,2023-07-17,68,2.85,11,66,35,11,43,24,3
Jaipur,2023-07-18,150,0.61,81,62,14,45,21,124,8
Jaipur,2023-07-19,95,0.16,15,6,27,58,24,95,11
Jaipur,2023-07-20,75,0.51,14,51,25,38,31,34,14
Jaipur,2023-07-21,110,2.53,12,66,18,38,20,53,13
Jaipur,2023-07-22,71,0.99,10,83,87,1,32,11,17
Jaipur,2023-07-23,118,1.58,7,30,44,10,23,66,10
Jaipur,2023-07-24,77,1.12,62,81,27,25,92,77,9
Jaipur,2023-07-25,121,9.36,53,5,27,24,85,98,50
Jaipur,2023-07-26,69,5.4,5,39,67,24,9,22,27
Jaipur,2023-07-27,51,1.12,17,85,18,17,43,52,20
Jaipur,2023-07-28,63,0.3,14,20,22,29,29,56,7
Jaipur,2023-07-29,10,1.46,30,70,161,21,55,107,17
Jaipur,2023-07-30,37,2.85,26,31,18,23,28,-200,10
Jaipur,2023-07-31,85,1.69,61,29,10,30,37,164,12
Jaipur,2023-08-01,85,5.34,22,64,68,19,48,14,6
Jaipur,2023-08-02,89,0.1,19,23,65,18,86,26,15
Jaipur,2023-08-03,93,1.31,45,51,48,23,5,73,2
Jaipur,2023-08-04,155,0.25,27,21,73,7,13,36,16
Jaipur,2023-08-05,55,2.84,24,28,15,37,5,61,33
Jaipur,2023-08-06,78,4.73,33,49,102,11,31,10,20
Jaipur,2023-08-07,117,5.34,17,31,42,39,20,17,10
Jaipur,2023-08-08,110,2.0,13,12,48,6,29,44,15
Jaipur,2023-08-09,87,4.04,34,66,13,6,22,75,12
Jaipur,2023-08-10,82,1.48,6,20,90,30,5,81,22
Jaipur,2023-08-11,69,0.11,3,75,49,42,8,10,30
Jaipur,2023-08-12,165,1.65,33,28,76,44,50,10,4
Jaipur,2023-08-13,88,0.54,33,138,12,34,12,70,7
Jaipur,2023-08-14,71,0.34,29,31,91,9,82,61,2
Jaipur,2023-08-15,67,1.31,3,14,91,1,27,78,7
Jaipur,2023-08-16,66,1.19,25,22,20,23,52,51,4
Jaipur,2023-08-17,138,4.23,13,40,10,14,43,-200,25
Jaipur,2023-08-18,94,3.99,16,45,84,31,58,11,2
Jaipur,2023-08-19,38,0.32,27,7,24,47,31,77,6
Jaipur,2023-08-20,34,0.68,49,25,21,19,5,21,30
Jaipur,2023-08-21,80,2.0,46,9,48,2,62,109,18
Jaipur,2023-08-22,39,0.98,26,24,50,7,29,12,3
Jaipur,2023-08-23,69,2.94,22,14,40,15,88,119,7
Jaipur,2023-08-24,88,1.35,49,10,51,29,49,10,39
Jaipur,2023-08-25,53,4.18,35,10,31,28,58,26,6
Jaipur,2023-08-26,100,2.97,24,13,70,10,15,70,10
Jaipur,2023-08-27,130,0.21,21,11,44,2,12,128,8
Jaipur,2023-08-28,10,0.92,98,13,34,3,64,24,10
Jaipur,2023-08-29,111,1.83,29,12,38,8,34,47,14
Jaipur,2023-08-30,27,0.65,21,37,54,18,9,90,22
Jaipur,2023-08-31,64,1.76,40,33,11,18,5,29,15
Jaipur,2023-09-01,46,0.24,13,13,79,12,15,24,19
Jaipur,2023-09-02,103,0.43,31,53,23,29,5,103,24
Jaipur,2023-09-03,45,1.86,5,12,42,3,32,40,11
Jaipur,2023-09-04,102,0.29,38,16,67,29,32,44,24
Jaipur,2023-09-05,43,4.72,25,118,84,11,32,12,1
Jaipur,2023-09-06,53,0.65,27,11,21,35,42,158,6
Jaipur,2023-09-07,104,3.88,15,11,55,9,23,51,29
Jaipur,2023-09-08,157,1.5,14,11,10,14,26,47,5
Jaipur,2023-09-09,23,2.41,27,21,61,32,29,104,17
Jaipur,2023-09-10,31,2.51,27,23,67,12,7,65,29
Jaipur,2023-09-11,92,3.58,15,64,38,12,26,36,21
Jaipur,2023-09-12,33,0.47,13,60,47,16,21,168,1
Jaipur,2023-09-13,26,0.28,33,19,57,28,71,25,16
Jaipur,2023-09-14,67,7.44,6,30,107,38,32,42,21
Jaipur,2023-09-15,67,0.72,2,29,90,26,34,70,25
Jaipur,2023-09-16,69,0.35,16,50,45,24,34,72,31
Jaipur,2023-09-17,87,2.65,10,47,26,33,47,38,17
Jaipur,2023-09-18,48,1.19,90,31,56,20,18,16,6
Jaipur,2023-09-19,79,4.19,35,32,27,5,50,27,31
Jaipur,2023-09-20,102,0.54,41,43,70,10,27,48,20
Jaipur,2023-09-21,84,2.45,56,33,23,15,5,97,25
Jaipur,2023-09-22,46,1.83,23,37,78,2,49,42,16
Jaipur,2023-09-23,63,0.35,21,47,59,35,29,28,1
Jaipur,2023-09-24,77,4.68,8,46,72,16,80,25,32
Jaipur,2023-09-25,10,0.99,8,35,41,7,14,35,16
Jaipur,2023-09-26,91,0.45,57,26,45,11,20,56,10
Jaipur,2023-09-27,103,2.29,69,34,55,2,36,18,10
Jaipur,2023-09-28,88,2.03,26,40,53,10,29,26,23
Jaipur,2023-09-29,37,0.98,37,18,21,14,8,55,15
Jaipur,2023-09-30,97,1.55,15,17,35,17,9,10,14
Jaipur,2023-10-01,125,0.14,46,7,35,27,26,16,3
Jaipur,2023-10-02,54,0.57,18,22,28,4,10,15,1
Jaipur,2023-10-03,30,0.3,12,30,23,4,5,59,7
Jaipur,2023-10-04,43,2.16,22,5,33,15,14,82,8
Jaipur,2023-10-05,94,0.59,39,38,49,9,13,46,6
Jaipur,2023-10-06,10,1.21,20,10,48,5,5,53,21
Jaipur,2023-10-07,51,7.23,29,17,56,6,34,32,36
Jaipur,2023-10-08,77,0.77,15,77,12,23,38,103,19
Jaipur,2023-10-09,63,2.62,56,67,38,18,31,45,10
Jaipur,2023-10-10,145,2.52,36,55,38,29,38,10,8
Jaipur,2023-10-11,70,5.62,4,15,111,7,16,34,15
Jaipur,2023-10-12,66,0.36,82,38,37,5,5,22,9
Jaipur,2023-10-13,25,1.61,10,16,36,8,26,30,6
Jaipur,2023-10-14,90,0.14,4,34,21,24,10,10,9
Jaipur,2023-10-15,109,7.58,8,19,50,13,16,45,44
Jaipur,2023-10-16,91,6.21,69,36,45,21,30,33,7
Jaipur,2023-10-17,70,0.1,23,36,72,38,6,82,14
Jaipur,2023-10-18,46,2.39,42,29,57,11,20,40,31
Jaipur,2023-10-19,53,1.09,26,14,79,58,17,13,50
Jaipur,2023-10-20,104,1.33,23,7,62,32,5,10,6
Jaipur,2023-10-21,119,0.1,12,16,76,46,5,14,5
Jaipur,2023-10-22,35,1.7,57,10,98,3,7,50,4
Jaipur,2023-10-23,56,5.84,20,42,84,13,28,56,14
Jaipur,2023-10-24,17,0.53,10,40,19,20,-200,60,20
Jaipur,2023-10-25,10,1.68,33,7,74,34,36,76,11
Jaipur,2023-10-26,79,1.8,9,9,57,15,11,88,3
Jaipur,2023-10-27,70,0.1,34,39,56,11,54,17,14
Jaipur,2023-10-28,117,1.7,32,53,66,12,43,15,50
Jaipur,2023-10-29,72,6.42,13,5,27,12,11,10,4
Jaipur,2023-10-30,84,0.29,3,38,88,11,6,89,21
Jaipur,2023-10-31,66,0.13,24,17,11,15,25,99,19
Jaipur,2023-11-01,65,0.66,23,16,28,9,29,10,50
Jaipur,2023-11-02,57,0.3,22,27,67,29,47,132,2
Jaipur,2023-11-03,10,2.5,11,39,122,7,47,41,9
Jaipur,2023-11-04,84,3.99,33,28,65,8,29,47,7
Jaipur,2023-11-05,114,3.4,35,58,72,7,44,34,2
Jaipur,2023-11-06,87,1.15,14,14,10,13,5,32,19
Jaipur,2023-11-07,47,3.05,38,47,28,19,11,55,27
Jaipur,2023-11-08,108,4.45,18,73,10,14,25,27,5
Jaipur,2023-11-09,38,0.1,18,56,21,14,39,82,9
Jaipur,2023-11-10,66,1.08,30,52,33,9,68,74,9
Jaipur,2023-11-11,94,0.56,51,46,27,9,39,32,9
Jaipur,2023-11-12,54,0.54,20,66,15,42,29,39,4
Jaipur,2023-11-13,48,3.02,23,20,104,30,46,26,13
Jaipur,2023-11-14,45,0.75,21,34,17,11,24,59,10
Jaipur,2023-11-15,43,0.15,25,33,35,74,19,31,1
Jaipur,2023-11-16,65,1.2,4,21,67,25,67,90,18
Jaipur,2023-11-17,25,0.28,9,21,45,15,73,67,1
Jaipur,2023-11-18,63,2.81,39,27,44,9,48,48,21
Jaipur,2023-11-19,91,1.73,41,17,12,15,33,104,1
Jaipur,2023-11-20,37,2.5,19,23,38,5,31,89,5
Jaipur,2023-11-21,132,2.71,18,18,51,34,26,91,9
Jaipur,2023-11-22,120,1.12,30,7,21,28,17,74,27
Jaipur,2023-11-23,124,0.4,33,73,55,15,30,94,12
Jaipur,2023-11-24,57,2.25,27,5,12,34,28,104,6
Jaipur,2023-11-25,143,2.39,6,72,33,41,40,36,24
Jaipur,2023-11-26,105,0.43,69,48,76,15,39,54,26
Jaipur,2023-11-27,85,2.28,11,41,45,13,46,48,5
Jaipur,2023-11-28,60,1.8,28,71,99,7,92,54,11
Jaipur,2023-11-29,140,0.46,28,34,61,20,27,27,1
Jaipur,2023-11-30,117,0.97,11,52,141,7,68,48,16
Jaipur,2023-12-01,86,0.22,35,7,34,33,7,40,9
Jaipur,2023-12-02,137,0.39,1,53,86,20,19,48,15
Jaipur,2023-12-03,70,8.4,22,57,17,18,17,39,7
Jaipur,2023-12-04,78,1.76,82,30,10,12,14,48,2
Jaipur,2023-12-05,110,1.55,1,16,17,10,9,43,3
Jaipur,2023-12-06,125,3.56,13,28,10,13,22,58,32
Jaipur,2023-12-07,76,1.11,39,41,79,22,39,135,33
Jaipur,2023-12-08,60,0.44,42,17,79,17,18,52,10
Jaipur,2023-12-09,48,1.07,18,19,180,8,42,89,37
Jaipur,2023-12-10,47,0.14,22,37,69,24,6,206,5
Jaipur,2023-12-11,113,0.66,89,38,27,34,22,204,4
Jaipur,2023-12-12,93,0.85,120,44,152,32,100,154,9
Jaipur,2023-12-13,67,0.97,40,95,54,2,11,42,16
Jaipur,2023-12-14,77,1.07,37,25,69,19,16,69,13
Jaipur,2023-12-15,45,0.84,38,13,25,33,31,157,44
Jaipur,2023-12-16,142,5.66,27,27,10,13,31,47,16
Jaipur,2023-12-17,70,8.02,66,137,65,6,8,141,19
Jaipur,2023-12-18,85,1.1,9,66,45,11,36,28,4
Jaipur,2023-12-19,133,1.55,99,90,10,47,14,51,4
Jaipur,2023-12-20,78,3.26,34,34,114,9,20,10,1
Jaipur,2023-12-21,159,2.52,25,23,47,2,13,66,26
Jaipur,2023-12-22,40,1.23,40,20,57,16,39,104,17
Jaipur,2023-12-23,110,0.17,26,37,27,4,150,19,5
Jaipur,2023-12-24,124,2.99,30,21,24,46,37,61,3
Jaipur,2023-12-25,96,6.5,88,49,10,4,30,176,10
Jaipur,2023-12-26,137,1.56,6,33,79,31,6,47,18
Jaipur,2023-12-27,139,5.46,37,95,100,46,8,39,25
Jaipur,2023-12-28,116,3.66,82,13,40,37,150,59,17
Jaipur,2023-12-29,56,5.67,19,106,33,16,74,36,30
Jaipur,2023-12-30,119,0.84,12,28,69,4,21,65,7
Jaipur,2023-12-31,150,1.14,10,22,26,8,7,50,23
Lucknow,2022-01-01,191,1.91,8,33,19,20,40,46,42
Lucknow,2022-01-02,193,2.77,2,71,180,35,37,44,13
Lucknow,2022-01-03,167,3.61,118,13,11,26,15,99,29
Lucknow,2022-01-04,106,0.52,105,82,37,46,36,50,16
Lucknow,2022-01-05,172,11.51,25,18,179,14,14,44,1
Lucknow,2022-01-06,72,5.62,51,88,24,29,71,118,10
Lucknow,2022-01-07,260,5.29,71,44,66,41,23,27,20
Lucknow,2022-01-08,176,1.5,36,35,169,38,113,80,41
Lucknow,2022-01-09,97,0.32,17,65,87,55,113,10,13
Lucknow,2022-01-10,42,4.07,37,87,14,5,104,63,14
Lucknow,2022-01-11,129,0.1,18,35,111,23,48,121,30
Lucknow,2022-01-12,96,1.37,46,25,66,74,35,19,7
Lucknow,2022-01-13,126,3.96,20,150,99,60,6,220,9
Lucknow,2022-01-14,76,0.7,86,42,45,32,35,12,42
Lucknow,2022-01-15,95,1.18,35,73,33,59,63,232,4
Lucknow,2022-01-16,55,5.33,11,126,10,7,28,23,14
Lucknow,2022-01-17,90,2.94,32,92,31,16,68,65,7
